iter: 78, loss: 9661.017578, content_loss: 7337578.000000, style_loss: 473546.062500
iter: 79, loss: 9536.466797, content_loss: 7242997.000000, style_loss: 467441.968750
iter: 80, loss: 9405.837891, content_loss: 7143800.500000, style_loss: 461040.093750
iter: 81, loss: 9289.500000, content_loss: 7055455.000000, style_loss: 455338.562500
iter: 82, loss: 9158.796875, content_loss: 6956201.000000, style_loss: 448933.031250
iter: 83, loss: 9067.285156, content_loss: 6886709.000000, style_loss: 444448.187500
iter: 84, loss: 8965.146484, content_loss: 6809147.000000, style_loss: 439442.562500
iter: 85, loss: 8858.636719, content_loss: 6728265.500000, style_loss: 434222.687500
iter: 86, loss: 8771.651367, content_loss: 6662210.500000, style_loss: 429959.656250
iter: 87, loss: 8686.346680, content_loss: 6597431.500000, style_loss: 425779.093750
iter: 88, loss: 8564.755859, content_loss: 6505097.500000, style_loss: 419820.062500
iter: 89, loss: 8487.097656, content_loss: 6446126.000000, style_loss: 416014.187500
iter: 90, loss: 8396.171875, content_loss: 6377079.000000, style_loss: 411558.093750
iter: 91, loss: 8308.527344, content_loss: 6310522.500000, style_loss: 407262.750000
iter: 92, loss: 8206.900391, content_loss: 6233349.000000, style_loss: 402282.187500
iter: 93, loss: 8114.818848, content_loss: 6163424.000000, style_loss: 397769.406250
iter: 94, loss: 8033.590820, content_loss: 6101742.000000, style_loss: 393788.562500
iter: 95, loss: 7958.491211, content_loss: 6044712.500000, style_loss: 390108.031250
iter: 96, loss: 7869.291992, content_loss: 5976975.000000, style_loss: 385736.593750
iter: 97, loss: 7783.001953, content_loss: 5911448.500000, style_loss: 381507.656250
iter: 98, loss: 7706.220703, content_loss: 5853142.500000, style_loss: 377744.718750
iter: 99, loss: 7638.877930, content_loss: 5802003.500000, style_loss: 374444.343750
iter: 100, loss: 7564.271484, content_loss: 5745348.500000, style_loss: 370788.031250
iter: 101, loss: 7493.114258, content_loss: 5691313.500000, style_loss: 367300.750000
iter: 102, loss: 7420.151367, content_loss: 5635906.000000, style_loss: 363724.906250
iter: 103, loss: 7353.266602, content_loss: 5585115.500000, style_loss: 360447.062500
iter: 104, loss: 7294.559570, content_loss: 5540534.500000, style_loss: 357569.906250
iter: 105, loss: 7231.696289, content_loss: 5492797.000000, style_loss: 354489.062500
iter: 106, loss: 7173.975098, content_loss: 5448965.500000, style_loss: 351660.281250
iter: 107, loss: 7117.909180, content_loss: 5406390.000000, style_loss: 348912.531250
iter: 108, loss: 7053.423828, content_loss: 5357420.500000, style_loss: 345752.218750
iter: 109, loss: 6994.755371, content_loss: 5312868.000000, style_loss: 342877.000000
iter: 110, loss: 6935.577148, content_loss: 5267930.000000, style_loss: 339976.781250
iter: 111, loss: 6884.083008, content_loss: 5228826.500000, style_loss: 337453.093750
iter: 112, loss: 6826.786621, content_loss: 5185316.500000, style_loss: 334645.093750
iter: 113, loss: 6764.559082, content_loss: 5138063.000000, style_loss: 331595.468750
iter: 114, loss: 6722.374023, content_loss: 5106028.000000, style_loss: 329528.062500
iter: 115, loss: 6678.436523, content_loss: 5072662.000000, style_loss: 327374.750000
iter: 116, loss: 6622.684570, content_loss: 5030326.000000, style_loss: 324642.437500
iter: 117, loss: 6585.900391, content_loss: 5002392.500000, style_loss: 322839.687500
iter: 118, loss: 6534.866211, content_loss: 4963638.000000, style_loss: 320338.593750
iter: 119, loss: 6483.066895, content_loss: 4924302.000000, style_loss: 317800.000000
