iter: 77, loss: 42408.687500, content_loss: 26958340.000000, style_loss: 2595477.750000
iter: 78, loss: 41811.871094, content_loss: 26578968.000000, style_loss: 2558953.500000
iter: 79, loss: 41434.898438, content_loss: 26339340.000000, style_loss: 2535882.500000
iter: 80, loss: 40962.714844, content_loss: 26039194.000000, style_loss: 2506985.250000
iter: 81, loss: 40488.492188, content_loss: 25737750.000000, style_loss: 2477962.750000
iter: 82, loss: 39877.554688, content_loss: 25349402.000000, style_loss: 2440574.000000
iter: 83, loss: 39397.906250, content_loss: 25044508.000000, style_loss: 2411219.750000
iter: 84, loss: 38931.007812, content_loss: 24747724.000000, style_loss: 2382645.750000
iter: 85, loss: 38453.980469, content_loss: 24444494.000000, style_loss: 2353451.750000
iter: 86, loss: 38033.179688, content_loss: 24177008.000000, style_loss: 2327699.250000
iter: 87, loss: 37479.769531, content_loss: 23825230.000000, style_loss: 2293830.750000
iter: 88, loss: 37082.742188, content_loss: 23572850.000000, style_loss: 2269532.500000
iter: 89, loss: 36625.675781, content_loss: 23282314.000000, style_loss: 2241560.500000
iter: 90, loss: 36185.164062, content_loss: 23002302.000000, style_loss: 2214601.500000
iter: 91, loss: 35822.343750, content_loss: 22771676.000000, style_loss: 2192396.750000
iter: 92, loss: 35331.734375, content_loss: 22459818.000000, style_loss: 2162372.000000
iter: 93, loss: 34797.054688, content_loss: 22119944.000000, style_loss: 2129649.750000
iter: 94, loss: 34328.324219, content_loss: 21821990.000000, style_loss: 2100963.500000
iter: 95, loss: 33899.503906, content_loss: 21549406.000000, style_loss: 2074720.000000
iter: 96, loss: 33448.574219, content_loss: 21262770.000000, style_loss: 2047123.125000
iter: 97, loss: 33048.136719, content_loss: 21008226.000000, style_loss: 2022617.000000
iter: 98, loss: 32654.757812, content_loss: 20758174.000000, style_loss: 1998542.375000
iter: 99, loss: 32201.156250, content_loss: 20469834.000000, style_loss: 1970781.875000
iter: 100, loss: 31820.552734, content_loss: 20227904.000000, style_loss: 1947489.500000
iter: 101, loss: 31481.941406, content_loss: 20012662.000000, style_loss: 1926766.375000
iter: 102, loss: 31197.052734, content_loss: 19831570.000000, style_loss: 1909331.250000
iter: 103, loss: 30795.689453, content_loss: 19576440.000000, style_loss: 1884768.000000
iter: 104, loss: 30476.472656, content_loss: 19373524.000000, style_loss: 1865232.375000
iter: 105, loss: 30104.289062, content_loss: 19136948.000000, style_loss: 1842454.750000
iter: 106, loss: 29755.996094, content_loss: 18915550.000000, style_loss: 1821139.375000
iter: 107, loss: 29410.984375, content_loss: 18696238.000000, style_loss: 1800024.625000
iter: 108, loss: 29155.585938, content_loss: 18533896.000000, style_loss: 1784394.500000
iter: 109, loss: 28788.500000, content_loss: 18300552.000000, style_loss: 1761928.875000
iter: 110, loss: 28526.265625, content_loss: 18133864.000000, style_loss: 1745880.500000
iter: 111, loss: 28219.246094, content_loss: 17938702.000000, style_loss: 1727090.875000
iter: 112, loss: 27872.390625, content_loss: 17718220.000000, style_loss: 1705863.375000
iter: 113, loss: 27600.292969, content_loss: 17545260.000000, style_loss: 1689211.375000
iter: 114, loss: 27298.550781, content_loss: 17353452.000000, style_loss: 1670744.875000
iter: 115, loss: 26978.851562, content_loss: 17150236.000000, style_loss: 1651179.500000
iter: 116, loss: 26662.187500, content_loss: 16948946.000000, style_loss: 1631799.875000
iter: 117, loss: 26408.765625, content_loss: 16787856.000000, style_loss: 1616290.375000
iter: 118, loss: 26146.062500, content_loss: 16620868.000000, style_loss: 1600213.125000
iter: 119, loss: 25880.695312, content_loss: 16452184.000000, style_loss: 1583972.750000
iter: 120, loss: 25565.246094, content_loss: 16251667.000000, style_loss: 1564667.375000
iter: 121, loss: 25358.148438, content_loss: 16120022.000000, style_loss: 1551993.125000
iter: 122, loss: 25089.179688, content_loss: 15949051.000000, style_loss: 1535532.375000
iter: 123, loss: 24855.576172, content_loss: 15800559.000000, style_loss: 1521236.125000
iter: 124, loss: 24578.925781, content_loss: 15624702.000000, style_loss: 1504305.250000
iter: 125, loss: 24348.621094, content_loss: 15478309.000000, style_loss: 1490210.625000
iter: 126, loss: 24120.816406, content_loss: 15333502.000000, style_loss: 1476269.125000
iter: 127, loss: 23876.230469, content_loss: 15178031.000000, style_loss: 1461300.750000
iter: 128, loss: 23635.406250, content_loss: 15024951.000000, style_loss: 1446562.125000
iter: 129, loss: 23439.210938, content_loss: 14900235.000000, style_loss: 1434555.250000
iter: 130, loss: 23213.134766, content_loss: 14756530.000000, style_loss: 1420719.250000
iter: 131, loss: 22978.609375, content_loss: 14607450.000000, style_loss: 1406366.625000
iter: 132, loss: 22749.519531, content_loss: 14461826.000000, style_loss: 1392346.500000
iter: 133, loss: 22498.009766, content_loss: 14301952.000000, style_loss: 1376954.125000
